hole_id;samp_id;depth_from;depth_to;gravel;z_1000;z_125;z_180;z_250;z_355;z_500;z_0;z_63;z_710;z_90;afa;ags;al_wa;ca_wa;fe_wa;k_wa;mg_wa;na_wa;si_wa;ti_wa;clay;samp_id_clay;spec_surf;FinMod;code_geol
BRG_96_03;;29.91;31.00;;;;;37.60;2.10;0.00;;;;;56.00;248.00;;;;;;;;;;;;;gz
BRG_96_03;;31.00;33.00;;;;;24.70;2.20;0.00;;;;;60.00;234.00;;;;;;;;;;;;;gz
BRG_96_03;;33.00;35.00;;;;;23.20;2.70;0.00;;;;;60.00;233.00;;;;;;;;;;;;;gz
BRG_96_04;;0.00;1.00;24.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;1.00;2.00;31.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;2.00;3.00;49.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;3.00;4.00;94.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;4.00;5.00;80.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;5.00;6.00;34.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;6.00;7.00;4.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;7.00;8.00;4.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;8.00;9.00;81.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;9.00;10.00;76.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;10.00;11.00;70.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;11.00;12.00;61.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;12.00;13.00;71.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;13.00;14.00;32.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;14.00;17.00;;;;;39.20;12.30;0.30;;;;;57.00;263.00;;;;;;;;;;;;;ovb
BRG_96_04;;17.00;17.97;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;17.97;18.00;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_04;;18.00;20.00;;;;;14.20;2.80;0.10;;;;;89.00;178.00;;;;;;;;;;;;;tz
BRG_96_04;;20.00;22.80;;;;;29.80;6.10;0.10;;;;;60.00;242.00;;;;;;;;;;;;;tz
BRG_96_04;;22.00;24.00;;;;;18.30;2.70;0.10;;;;;62.00;224.00;;;;;;;;;;;;;tz
BRG_96_04;;22.80;22.00;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_04;;24.00;25.00;;;;;5.00;0.10;0.00;;;;;66.00;207.00;;;;;;;;;;;;;tz
BRG_96_04;;25.00;26.00;;;;;18.10;0.40;0.00;;;;;61.00;224.00;;;;;;;;;;;;;tz
BRG_96_04;;26.00;27.00;;;;;45.80;7.70;0.20;;;;;53.00;267.00;;;;;;;;;;;;;tz
BRG_96_04;;27.00;27.03;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_04;;27.03;31.03;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_96_04;;31.03;32.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_96_04;;32.00;34.00;;;;;15.40;0.70;0.00;;;;;69.00;207.00;;;;;;;;;;;;;iz
BRG_96_04;;34.00;36.00;;;;;16.20;0.30;0.00;;;;;64.00;218.00;;;;;;;;;;;;;iz
BRG_96_04;;36.00;38.00;;;;;12.30;0.30;0.00;;;;;67.00;210.00;;;;;;;;;;;;;iz
BRG_96_04;;38.00;40.00;;;;;11.70;0.20;0.00;;;;;65.00;211.00;;;;;;;;;;;;;iz
BRG_96_04;;40.00;42.00;;;;;15.50;0.30;0.00;;;;;63.00;219.00;;;;;;;;;;;;;iz
BRG_96_04;;42.00;44.03;;;;;18.70;0.20;0.00;;;;;62.00;223.00;;;;;;;;;;;;;iz
BRG_96_04;;44.03;45.00;;;;;18.70;0.20;0.00;;;;;62.00;223.00;;;;;;;;;;;;;gz
BRG_96_05;;0.00;1.00;24.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;1.00;2.00;41.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;2.00;3.00;26.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;3.00;4.00;55.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;4.00;5.00;63.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;5.00;6.00;68.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;6.00;7.00;52.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;7.00;8.00;70.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;8.00;9.00;76.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;9.00;10.00;47.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;10.00;11.00;47.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;11.00;12.00;60.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;12.00;13.00;66.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;13.00;14.00;67.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;14.00;15.00;75.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;15.00;18.00;;;;;43.20;14.10;0.20;;;;;54.00;273.00;;;;;;;;;;;;;ovb
BRG_96_05;;18.00;20.46;;;;;42.30;13.70;0.30;;;;;55.00;271.00;;;;;;;;;;;;;ovb
BRG_96_05;;20.46;21.00;;;;;42.30;13.70;0.30;;;;;55.00;271.00;;;;;;;;;;;;;tz
BRG_96_05;;21.00;22.00;;;;;36.80;8.00;0.00;;;;;57.00;255.00;;;;;;;;;;;;;tz
BRG_96_05;;22.00;24.00;;;;;32.80;6.00;0.10;;;;;58.00;248.00;;;;;;;;;;;;;tz
BRG_96_05;;24.00;26.00;;;;;26.20;2.20;0.00;;;;;62.00;230.00;;;;;;;;;;;;;tz
BRG_96_05;;26.00;29.00;;;;;24.80;3.20;0.00;;;;;61.00;230.00;;;;;;;;;;;;;tz
BRG_96_05;;29.00;31.00;;;;;44.80;10.50;0.30;;;;;52.00;274.00;;;;;;;;;;;;;tz
BRG_96_05;;31.00;32.00;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_05;;32.00;33.46;;;;;14.80;1.40;0.00;;;;;71.00;203.00;;;;;;;;;;;;;tz
BRG_96_05;;33.46;34.00;;;;;14.80;1.40;0.00;;;;;71.00;203.00;;;;;;;;;;;;;iz
BRG_96_05;;34.00;36.00;;;;;13.60;0.30;0.10;;;;;65.00;214.00;;;;;;;;;;;;;iz
BRG_96_05;;36.00;39.00;;;;;17.90;0.30;0.10;;;;;62.00;223.00;;;;;;;;;;;;;iz
BRG_96_05;;39.00;42.00;;;;;18.70;0.20;0.10;;;;;62.00;224.00;;;;;;;;;;;;;iz
BRG_96_05;;42.00;42.46;;;;;18.70;0.20;0.10;;;;;61.00;224.00;;;;;;;;;;;;;iz
BRG_96_05;;42.46;43.00;;;;;18.70;0.20;0.10;;;;;61.00;224.00;;;;;;;;;;;;;gz
BRG_96_05;;43.00;45.00;;;;;14.70;0.20;0.00;;;;;63.00;218.00;;;;;;;;;;;;;gz
BRG_96_06;;0.00;3.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_06;;3.00;3.26;;;;;39.80;6.70;0.20;;;;;56.00;258.00;;;;;;;;;;;;;ovb
BRG_96_06;;3.26;4.00;;;;;39.80;6.70;0.20;;;;;56.00;258.00;;;;;;;;;;;;;tz
BRG_96_06;;4.00;6.00;;;;;35.90;6.30;0.10;;;;;57.00;252.00;;;;;;;;;;;;;tz
BRG_96_06;;6.00;7.00;;;;;20.30;2.30;0.00;;;;;62.00;225.00;;;;;;;;;;;;;tz
BRG_96_06;;7.00;10.00;;;;;37.40;2.70;0.00;;;;;56.00;248.00;;;;;;;;;;;;;tz
BRG_96_06;;10.00;11.00;;;;;42.30;5.00;0.00;;;;;54.00;260.00;;;;;;;;;;;;;tz
BRG_96_06;;11.00;11.63;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_06;;11.63;13.00;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_96_06;;13.00;13.63;;;;;25.20;13.50;0.10;;;;;61.00;245.00;;;;;;;;;;;;;bc
BRG_96_06;;13.63;15.00;;;;;25.20;13.50;0.10;;;;;61.00;245.00;;;;;;;;;;;;;iz
BRG_96_06;;15.00;18.00;;;;;15.40;0.30;0.00;;;;;64.00;215.00;;;;;;;;;;;;;iz
BRG_96_06;;18.00;21.00;;;;;17.00;0.30;0.00;;;;;62.00;222.00;;;;;;;;;;;;;iz
BRG_96_06;;21.00;21.63;;;;;29.00;1.30;0.00;;;;;58.00;237.00;;;;;;;;;;;;;iz
BRG_96_06;;21.63;23.00;;;;;29.00;1.30;0.00;;;;;58.00;237.00;;;;;;;;;;;;;gz
BRG_96_06;;23.00;25.00;;;;;21.20;0.40;0.00;;;;;60.00;228.00;;;;;;;;;;;;;gz
BRG_96_BE04;;0.00;1.00;45.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;1.00;2.00;35.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;2.00;3.00;54.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;3.00;4.00;65.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;4.00;5.00;42.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;5.00;6.00;57.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;6.00;7.00;57.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;7.00;8.00;66.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;8.00;9.00;60.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;9.00;10.00;65.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;10.00;11.00;65.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;11.00;12.00;62.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;12.00;16.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;16.00;16.06;;;;;34.60;3.90;0.00;;;;;59.00;245.00;;;;;;;;;;;;;ovb
BRG_96_BE04;;16.06;17.00;;;;;34.60;3.90;0.00;;;;;59.00;245.00;;;;;;;;;;;;;tz
BRG_96_BE04;;17.00;19.00;;;;;15.60;5.00;0.10;;;;;82.00;191.00;;;;;;;;;;;;;tz
BRG_96_BE04;;19.00;21.00;;;;;14.40;2.40;0.00;;;;;87.00;180.00;;;;;;;;;;;;;tz
BRG_96_BE04;;21.00;23.00;;;;;60.30;8.70;0.10;;;;;53.00;279.00;;;;;;;;;;;;;tz
BRG_96_BE04;;23.00;25.00;;;;;28.90;3.30;0.20;;;;;60.00;236.00;;;;;;;;;;;;;tz
BRG_96_BE04;;25.00;27.00;;;;;19.70;2.80;0.00;;;;;63.00;226.00;;;;;;;;;;;;;tz
BRG_96_BE04;;27.00;27.06;;;;;27.60;2.70;0.10;;;;;60.00;236.00;;;;;;;;;;;;;tz
BRG_96_BE04;;27.06;30.00;;;;;27.60;2.70;0.10;;;;;60.00;236.00;;;;;;;;;;;;;bc
BRG_96_BE04;;30.00;32.00;;;;;28.20;1.90;0.00;;;;;61.00;233.00;;;;;;;;;;;;;bc
BRG_96_BE04;;32.00;34.06;;;;;31.90;3.00;0.00;;;;;60.00;240.00;;;;;;;;;;;;;bc
BRG_96_BE04;;34.06;35.00;;;;;31.90;3.00;0.00;;;;;60.00;240.00;;;;;;;;;;;;;iz
BRG_96_BE04;;35.00;38.00;;;;;16.90;0.60;0.00;;;;;64.00;218.00;;;;;;;;;;;;;iz
BRG_96_BE04;;38.00;41.00;;;;;12.00;0.30;0.00;;;;;63.00;218.00;;;;;;;;;;;;;iz
BRG_96_BE04;;41.00;43.00;;;;;12.20;0.00;0.00;;;;;63.00;217.00;;;;;;;;;;;;;iz
BRG_96_BE04;;43.00;44.06;;;;;15.50;0.30;0.00;;;;;63.00;218.00;;;;;;;;;;;;;iz
BRG_96_BE04;;44.06;45.00;;;;;15.50;0.30;0.00;;;;;63.00;218.00;;;;;;;;;;;;;gz
BRG_96_BE05;;0.00;1.00;30.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;1.00;2.00;18.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;2.00;3.00;37.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;3.00;4.00;46.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;4.00;5.00;69.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;5.00;6.00;80.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;6.00;7.00;72.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;7.00;8.00;61.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;8.00;9.00;74.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;9.00;10.00;51.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;10.00;11.00;69.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;11.00;12.00;75.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;12.00;13.00;80.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;13.00;14.00;74.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;14.00;15.00;71.00;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;15.00;15.86;;;;;18.20;8.10;0.20;;;;;76.00;207.00;;;;;;;;;;;;;ovb
BRG_96_BE05;;15.86;17.00;;;;;18.20;8.10;0.20;;;;;76.00;207.00;;;;;;;;;;;;;tz
BRG_96_BE05;;17.00;19.00;;;;;13.70;3.90;0.10;;;;;91.00;173.00;;;;;;;;;;;;;tz
BRG_96_BE05;;19.00;20.00;;;;;17.10;4.30;0.20;;;;;84.00;190.00;;;;;;;;;;;;;tz
BRG_96_BE05;;20.00;23.00;;;;;28.30;7.50;0.60;;;;;65.00;236.00;;;;;;;;;;;;;tz
BRG_96_BE05;;23.00;24.00;;;;;26.20;2.80;0.10;;;;;62.00;232.00;;;;;;;;;;;;;tz
BRG_96_BE05;;24.00;26.00;;;;;22.50;3.50;0.20;;;;;63.00;228.00;;;;;;;;;;;;;tz
BRG_96_BE05;;26.00;27.00;;;;;11.70;0.90;0.00;;;;;65.00;213.00;;;;;;;;;;;;;tz
BRG_96_BE05;;27.00;28.86;;;;;13.40;0.70;0.00;;;;;64.00;216.00;;;;;;;;;;;;;tz
BRG_96_BE05;;28.86;29.00;;;;;13.40;0.70;0.00;;;;;64.00;216.00;;;;;;;;;;;;;bc
BRG_96_BE05;;29.00;32.00;;;;;15.60;0.90;0.00;;;;;63.00;219.00;;;;;;;;;;;;;bc
BRG_96_BE05;;32.00;32.86;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_96_BE05;;32.86;33.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_96_BE05;;33.00;35.00;;;;;18.30;0.40;0.00;;;;;62.00;223.00;;;;;;;;;;;;;iz
BRG_96_BE05;;35.00;38.00;;;;;17.80;0.20;0.00;;;;;62.00;223.00;;;;;;;;;;;;;iz
BRG_96_BE05;;38.00;40.00;;;;;23.40;0.30;0.00;;;;;60.00;229.00;;;;;;;;;;;;;iz
BRG_96_BE05;;40.00;43.00;;;;;24.00;0.40;0.00;;;;;59.00;232.00;;;;;;;;;;;;;iz
BRG_96_BE05;;43.00;44.86;;;;;31.60;0.60;0.00;;;;;58.00;239.00;;;;;;;;;;;;;iz
BRG_96_BE05;;44.86;45.00;;;;;31.60;0.60;0.00;;;;;58.00;239.00;;;;;;;;;;;;;gz
BRG_96_BE05;;45.00;47.00;;;;;38.10;1.20;0.00;;;;;56.00;247.00;;;;;;;;;;;;;gz
BRG_97_01;;0.00;4.81;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_97_01;;4.81;19.95;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_97_01;;19.95;20.81;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_97_01;;20.81;31.81;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_97_01;;31.81;37.00;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_97_02;;0.00;1.04;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_97_02;;1.04;17.02;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_97_02;;17.02;17.04;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_97_02;;17.04;28.87;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_97_02;;28.87;29.00;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_97_03;;0.00;2.95;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_97_03;;2.95;13.16;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_97_03;;13.16;13.62;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_97_03;;13.62;28.96;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_97_03;;28.96;29.00;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_97_04;;0.00;3.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_97_04;;3.00;16.29;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_97_04;;16.29;17.05;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_97_04;;17.05;29.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_97_05;;0.00;6.72;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_97_05;;6.72;6.99;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_97_05;;6.99;24.17;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_97_05;;24.17;25.00;;;;;;;;;;;;;;;;;;;;;;;;;;gz
ECO_09_01;;0.00;15.00;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
ECO_09_01;PR-011182-021;15.00;15.69;;2.10;24.70;34.40;27.60;4.00;0.50;0.40;1.60;0.10;4.40;64.00;247.00;;;;;;;;;;;;;ovb
ECO_09_01;PR-011182-021;15.69;16.00;;2.10;24.70;34.40;27.60;4.00;0.50;0.40;1.60;0.10;4.40;64.00;247.00;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-022;16.00;17.00;;2.20;17.70;48.10;20.70;2.60;0.30;0.50;1.00;0.20;6.70;65.00;242.00;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-023;17.00;18.00;;1.30;29.60;38.80;18.10;1.40;0.20;0.50;0.90;0.20;8.90;69.00;218.00;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-024;18.00;19.00;;0.10;31.00;45.30;16.00;0.70;0.10;0.60;0.70;0.00;5.50;69.00;205.00;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-025;19.00;20.00;;0.00;13.80;74.60;8.00;0.30;0.00;0.50;0.40;0.00;2.40;65.00;210.00;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-026;20.00;21.00;;0.00;28.90;61.20;8.00;0.30;0.10;0.20;0.20;0.10;0.90;66.00;204.00;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-027;21.00;22.00;;0.00;24.20;47.60;25.70;1.00;0.10;0.60;0.20;0.00;0.60;63.00;223.00;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-028;22.00;23.00;;0.00;17.30;49.30;30.50;1.40;0.00;0.50;0.20;0.00;0.80;60.00;232.00;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-029;23.00;23.69;;;;;;;;;;;;;;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-029;23.69;24.00;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_01;PR-011182-030;24.00;25.00;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_01;PR-011182-031;25.00;26.00;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_01;PR-011182-032;26.00;27.00;;0.30;14.60;73.90;6.90;0.60;0.50;1.20;0.70;0.30;1.10;65.00;216.00;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-033;27.00;28.00;;0.20;45.60;47.20;4.60;0.20;0.20;0.70;0.30;0.10;0.90;71.00;192.00;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-034;28.00;29.00;;0.00;46.50;47.40;4.80;0.10;0.00;0.10;0.10;0.00;0.80;70.00;189.00;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-035;29.00;30.00;;0.10;18.60;76.10;3.60;0.10;0.00;0.40;0.20;0.00;0.80;65.00;206.00;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-036;30.00;31.00;;0.00;41.30;53.50;3.80;0.00;0.00;0.40;0.10;0.00;0.90;70.00;191.00;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-037;31.00;32.00;;0.00;14.40;78.40;5.70;0.00;0.00;0.60;0.20;0.00;0.60;64.00;209.00;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-038;32.00;33.00;;0.00;40.20;53.40;5.30;0.00;0.00;0.30;0.20;0.00;0.60;69.00;193.00;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-039;33.00;34.00;;0.00;6.80;77.20;15.60;0.10;0.00;0.00;0.00;0.00;0.20;59.00;224.00;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-040;34.00;35.00;;0.00;6.70;77.40;14.80;0.10;0.00;0.40;0.10;0.00;0.40;60.00;222.00;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-090;35.00;35.97;;0.00;17.00;62.20;19.00;0.60;0.00;0.40;0.20;0.00;0.40;62.00;220.00;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-090;35.97;36.00;;0.00;17.00;62.20;19.00;0.60;0.00;0.40;0.20;0.00;0.40;62.00;220.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-091;36.00;37.00;;0.00;13.40;61.40;22.70;1.10;0.10;0.40;0.20;0.00;0.50;60.00;227.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-092;37.00;38.00;;0.10;12.20;61.20;23.80;1.10;0.10;0.40;0.30;0.00;0.60;60.00;230.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-093;38.00;39.00;;0.10;3.70;60.20;32.60;1.30;0.10;0.70;0.50;0.00;0.80;58.00;243.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-094;39.00;40.00;;0.20;10.00;49.20;38.00;1.10;0.10;0.40;0.40;0.00;0.60;58.00;245.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-095;40.00;41.00;;0.00;16.10;46.70;33.30;1.60;0.00;0.20;0.20;0.00;1.70;59.00;235.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-096;41.00;42.00;;0.00;30.80;49.20;14.80;0.50;0.00;0.30;0.30;0.00;4.10;67.00;204.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-097;42.00;43.00;;0.00;61.70;25.80;7.10;0.20;0.00;0.20;0.30;0.00;4.50;75.00;177.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-098;43.00;44.00;;0.00;56.90;32.90;4.60;0.20;0.00;0.20;0.30;0.00;4.90;75.00;178.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-099;44.00;45.00;;0.10;63.70;26.10;5.00;0.30;0.00;0.20;0.30;0.00;4.30;76.00;176.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-100;45.00;46.00;;0.00;54.20;34.90;5.10;0.70;0.10;0.20;0.20;0.00;4.50;74.00;182.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-101;46.00;47.00;;0.00;56.00;23.50;7.90;4.90;2.20;0.20;0.30;0.00;4.90;72.00;200.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-102;47.00;48.00;;0.00;32.70;43.90;5.50;7.20;3.30;0.40;0.40;0.00;6.40;68.00;219.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-103;48.00;49.00;;0.10;46.70;21.00;3.70;14.00;3.00;0.70;0.60;0.10;10.00;72.00;219.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-104;49.00;50.00;;0.10;54.90;19.30;3.40;6.30;2.20;0.60;0.90;0.00;12.30;78.00;191.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-105;50.00;51.00;;0.10;31.80;46.10;3.00;4.70;1.60;0.60;0.90;0.00;11.10;73.00;200.00;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-106;51.00;52.00;;0.00;50.10;24.80;1.60;2.00;0.40;0.60;0.90;0.10;19.50;83.00;168.00;;;;;;;;;;;;;gz
ECO_09_02;;0.00;14.09;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
ECO_09_02;;14.09;15.00;;;;;;;;;;;;;;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-020;15.00;16.00;;0.10;13.60;66.00;14.10;0.60;0.10;0.70;0.70;0.10;3.90;65.00;215.00;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-021;16.00;17.00;;0.00;7.50;75.60;14.90;0.60;0.00;0.20;0.20;0.00;0.90;60.00;223.00;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-022;17.00;18.00;;0.00;6.30;78.40;13.70;0.60;0.00;0.20;0.20;0.00;0.60;60.00;223.00;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-023;18.00;19.00;;0.00;6.00;80.60;11.80;0.60;0.00;0.20;0.20;0.00;0.50;60.00;221.00;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-024;19.00;20.00;;0.00;19.60;56.40;22.20;0.60;0.00;0.50;0.20;0.00;0.50;62.00;222.00;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-025;20.00;21.00;;0.50;7.40;65.10;22.60;1.30;0.50;0.60;0.40;0.50;1.10;60.00;240.00;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-026;21.00;21.57;;7.60;17.50;46.60;21.70;1.60;1.10;0.80;0.60;1.40;1.10;58.00;311.00;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-026;21.57;22.00;;7.60;17.50;46.60;21.70;1.60;1.10;0.80;0.60;1.40;1.10;58.00;311.00;;;;;;;;;;;;;bc
ECO_09_02;PR-011142-027;22.00;23.00;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_02;PR-011142-028;23.00;23.09;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_02;PR-011142-028;23.09;24.00;;;;;;;;;;;;;;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-029;24.00;25.00;;1.10;2.00;62.90;30.30;0.50;0.40;0.90;0.80;0.30;0.80;58.00;252.00;;;;;;;;;;;;;iz
